"HIERARCHIE,C,50","IDARC,N,10,0","CODE_VOIE,C,4","DATE_DCM,D","LIB_OFF,C,254","LIBTRI,C,254","TYPVOI,C,4","NOMVOI,C,80","DOMANIALIT,C,50","SENS_CIRCU,C,50","LONGUEUR,N,19,8","OCCUPATION,C,50","RIVOLI_DGI,C,50","NOTE,C,80","DUOP,C,1","PROPRIO,C,50","ZAC,C,100","LEN,N,19,11"
,3874,"1501",28/04/89,"Rue du Mas Saint Pierre","Mas Saint Pierre (Rue du)","RUE","DU MAS SAINT PIERRE","Publique","DOUBLE SENS","74,1",,"03640",,"N",,,"74,103884419"
,4946,"1731",18/10/65,"Rue Pierre Causse","Causse (Rue Pierre)","RUE","PIERRE CAUSSE","Publique","SENS UNIQUE","143,7",,"04380",,"N",,,"143,739188535"
,18379,"3054",28/11/95,"Place Yitzhak Rabin","Rabin (Place Yitzhak)","PL","YITZHAK RABIN","Publique","DOUBLE SENS","9,2",,"06154",,"N",,,"9,1889170706"
,2486,"1883",19/04/67,"Place Robert Schuman","Schuman (Place Robert)","PL","ROBERT SCHUMAN","Publique","SENS UNIQUE","47,3",,"04911",,"N",,,"47,3422609739"
,17636,"2032",19/01/74,"Rue de la Taillade","Taillade (Rue de la)","RUE","DE LA TAILLADE","Publique","DOUBLE SENS","34,8",,"05423",,"N",,,"34,7816696262"
,2495,"1000",19/04/67,"Avenue de l'Europe","Europe (Avenue de l')","AV","DE L'EUROPE","Publique","DOUBLE SENS","175,4",,"02112",,"N",,,"175,363803348"
,18352,"1883",19/04/67,"Place Robert Schuman","Schuman (Place Robert)","PL","ROBERT SCHUMAN","Publique","SENS UNIQUE",19,,"04911",,"N",,,"19,0201034984"
,18378,"3054",28/11/95,"Place Yitzhak Rabin","Rabin (Place Yitzhak)","PL","YITZHAK RABIN","Publique","DOUBLE SENS",18,,"06154",,"N",,,"17,9798024291"
,2533,"543",19/04/67,"Avenue de Barcelone","Barcelone (Avenue de)","AV","DE BARCELONE","Publique","SENS UNIQUE","163,6",,"00495",,"N",,,"163,644665355"
,5504,"1087",,"Rue Frédéric Bazille","Bazille (Rue Frédéric)","RUE","FREDERIC BAZILLE","Publique","SENS UNIQUE",47,,"02390",,"N",,,"46,9974762152"
,6630,"3363",20/12/04,"Allée Françoise Sagan","Sagan (Allée Françoise)","ALL","FRANCOISE SAGAN","Publique","DOUBLE SENS","31,2","Piste cyclable",,,"N",,,"31,1658616977"
,2232,"1102",29/01/74,"Rue Gabriel Fauré","Fauré (Rue Gabriel)","RUE","GABRIEL FAURE","Privée","SENS UNIQUE","106,90000153",,"02432",,"N",,,"106,934594787"
,18638,"2352",23/12/87,"Carrefour Léon Cordès","Cordès (Carrefour Léon)","CARR","LEON CORDES","Publique","DOUBLE SENS","7,9",,"03234",,"N",,,"7,9419486331"
,5495,"1837",,"Boulevard Rabelais","Rabelais (Boulevard)","BD","RABELAIS","Publique","SENS UNIQUE","84,6",,"04750",,"N",,,"84,594990748"
,18715,"2023",,"Place de Strasbourg","Strasbourg (Place de)","PL","DE STRASBOURG","Publique","DOUBLE SENS","14,3",,"05395",,"N",,,"14,3262529993"
,18635,"1837",,"Boulevard Rabelais","Rabelais (Boulevard)","BD","RABELAIS","Publique","SENS UNIQUE","152,6",,"04750",,"N",,,"152,597891687"
,18733,"2523",25/07/89,"Rue Gustave Eiffel","Eiffel (Rue Gustave)","RUE","GUSTAVE EIFFEL","Publique","DOUBLE SENS","43,3",,"02731",,"N",,,"43,3312348096"
,5766,"1087",,"Rue Frédéric Bazille","Bazille (Rue Frédéric)","RUE","FREDERIC BAZILLE","Publique","SENS UNIQUE","12,5",,"02390",,"N",,,"12,5010490156"
,18713,"2023",,"Place de Strasbourg","Strasbourg (Place de)","PL","DE STRASBOURG","Publique","SENS UNIQUE","42,2",,"05395",,"N",,,"42,2394854072"
,871,"1172",09/02/52,"Rue du Grand Saint Jean","Grand Saint Jean (Rue du)","RUE","DU GRAND SAINT JEAN","Publique","DOUBLE SENS","98,2",,"02655",,"N",,"NOUVEAU SAINT ROCH","98,1603481911"
,14773,"9999",31/12/99,"Voie non dénommée","NON DENOMMEE","VOIE","NON DENOMMEE","Publique départementale",,171,,,"RD 65","N",,,"170,962285051"
,874,"1005",,"Rue Farges","Farges (Rue)","RUE","FARGES","Publique","SENS UNIQUE","101,5",,"02130",,"N",,,"101,548817236"
,5519,"631",,"Rue Boyer","Boyer (Rue)","RUE","BOYER","Publique","SENS UNIQUE","58,3",,"00850",,"N",,,"58,308882247"
,6631,"3363",20/12/04,"Allée Françoise Sagan","Sagan (Allée Françoise)","ALL","FRANCOISE SAGAN","Publique","DOUBLE SENS","175,7","Piste cyclable",,,"N",,,"175,711694674"
,888,"1635",,"Rue Pagézy","Pagézy (Rue)","RUE","PAGEZY","Publique","SENS UNIQUE","84,2",,"04065",,"N",,"NOUVEAU SAINT ROCH","84,2263455414"
,9593,"2301",23/04/87,"Rue de la Corraterie Saint Germain","Corraterie Saint Germain (Rue de la)","RUE","DE LA CORRATERIE SAINT GERMAIN","Domaine Privé Ville","DOUBLE SENS","49,20000076","Piéton","01551","Convention d'occupation signée avec la CAM (exploitation du conservatoire)","O","VILLE",,"49,1906730949"
,5048,"2301",23/04/87,"Rue de la Corraterie Saint Germain","Corraterie Saint Germain (Rue de la)","RUE","DE LA CORRATERIE SAINT GERMAIN","Domaine Privé Ville","DOUBLE SENS","22,5","Piéton","01551","Convention d'occupation signée avec la CAM (exploitation du conservatoire)","O","VILLE",,"22,4606224994"
,1527,"2600",11/10/89,"Rue Maréchal Gallieni","Gallieni (Rue Maréchal)","RUE","MARECHAL GALLIENI","Privée","DOUBLE SENS","24,89999962",,"03464","Décision de classement :","N",,,"24,8866739547"
,5865,"2363",23/12/87,"Impasse Nadar","Nadar (Impasse)","IMP","NADAR","Privée","DOUBLE SENS","118,09999847",,"03934","Servitude de réseaux ""eaux pluviales"" (DS0132 et DS0181)","O",,,"118,167069151"
,1655,"1090",,"Rue Frédéric Georges","Georges (Rue Frédéric)","RUE","FREDERIC GEORGES","Publique","SENS UNIQUE",102,,"02400",,"N",,,"102,0662356"
,13553,"1173",,"Rue Granier","Granier (Rue)","RUE","GRANIER","Publique","SENS UNIQUE","36,09999847",,"02665",,"N",,,"36,0726060551"
,19315,"3467",26/07/10,"Rue Pierre Antonini","Antonini (Rue Pierre)","RUE","PIERRE ANTONINI","Non renseigné",,"53,2",,,,"N",,,"53,1789771369"
,19316,"3466",26/07/10,"Rue Haroun Tazieff","Tazieff (Rue Haroun)","RUE","HAROUN TAZIEFF","Non renseigné",,"66,8",,,,"N",,,"66,7752110775"
,19317,"3466",26/07/10,"Rue Haroun Tazieff","Tazieff (Rue Haroun)","RUE","HAROUN TAZIEFF","Non renseigné",,"136,3",,,,"N",,,"136,25534572"
,19939,"3479",03/10/11,"Rond-point Merce Cunningham","Cunningham (Rond-point Merce)","RDPT","MERCE CUNNINGHAM","Non renseigné",,"31,7",,,,"N",,"Parc 2000 Extension","31,6625405949"
,19940,"3479",03/10/11,"Rond-point Merce Cunningham","Cunningham (Rond-point Merce)","RDPT","MERCE CUNNINGHAM","Non renseigné",,"18,4",,,,"N",,"Parc 2000 Extension","18,3855950324"
,19941,"3479",03/10/11,"Rond-point Merce Cunningham","Cunningham (Rond-point Merce)","RDPT","MERCE CUNNINGHAM","Non renseigné",,"20,3",,,,"N",,"Parc 2000 Extension","20,2673479157"
,19942,"3479",03/10/11,"Rond-point Merce Cunningham","Cunningham (Rond-point Merce)","RDPT","MERCE CUNNINGHAM","Non renseigné",,"14,6",,,,"N",,"Parc 2000 Extension","14,6130006537"
,19943,"3479",03/10/11,"Rond-point Merce Cunningham","Cunningham (Rond-point Merce)","RDPT","MERCE CUNNINGHAM","Non renseigné",,15,,,,"N",,"Parc 2000 Extension","14,9849546553"
,19946,"3481",03/10/11,"Rue Maurice Béjart","Béjart (Rue Maurice)","RUE","MAURICE BEJART","Non renseigné",,"241,1",,,,"N",,,"241,131601928"
,19947,"3480",03/10/11,"Rue Pina Bausch","Bausch (Rue Pina)","RUE","PINA BAUSCH","Non renseigné",,"144,5",,,,"N",,,"144,476690626"
,19948,"3480",03/10/11,"Rue Pina Bausch","Bausch (Rue Pina)","RUE","PINA BAUSCH","Non renseigné",,"89,8",,,,"N",,,"89,7923106615"
,19950,"3481",03/10/11,"Rue Maurice Béjart","Béjart (Rue Maurice)","RUE","MAURICE BEJART","Non renseigné",,"243,6",,,,"N",,,"243,552099605"
,19953,"3329",24/03/03,"Rue Mohammed V","Mohammed V (Rue)","RUE","MOHAMMED V","Non renseigné",,28,,,,"N",,,"27,9520136991"
,6378,"3289",05/11/01,"Rue Casanova","Casanova (Rue)","RUE","CASANOVA","Non renseigné","DOUBLE SENS","170,3999939",,"08212",,"N",,,"170,424018343"
,19954,"3329",24/03/03,"Rue Mohammed V","Mohammed V (Rue)","RUE","MOHAMMED V","Non renseigné",,"34,8",,,,"N",,,"34,7949815089"
,19955,"3329",24/03/03,"Rue Mohammed V","Mohammed V (Rue)","RUE","MOHAMMED V","Non renseigné",,"52,9",,,,"N",,,"52,9138929129"
,226,"9999",31/12/99,"Voie non dénommée","NON DENOMMEE","VOIE","NON DENOMMEE","Non renseigné","DOUBLE SENS",210,,,,"N",,,"210,049447626"
,227,"9999",31/12/99,"Voie non dénommée","NON DENOMMEE","VOIE","NON DENOMMEE","Non renseigné","DOUBLE SENS","52,20000076",,,,"N",,,"52,2543365193"
,228,"9999",31/12/99,"Voie non dénommée","NON DENOMMEE","VOIE","NON DENOMMEE","Non renseigné","DOUBLE SENS","55,90000153",,,,"N",,,"55,9614549923"
,2818,"9999",31/12/99,"Voie non dénommée","NON DENOMMEE","VOIE","NON DENOMMEE","Non renseigné","DOUBLE SENS","57,79999924",,,,"N",,,"57,8690311844"
,686,"1366",17/11/75,"Rue Leconte de Lisle","Leconte de Lisle (Rue)","RUE","LECONTE DE LISLE","Privée","DOUBLE SENS","62,40000153",,"03207","Décision de classement : DCM signée en décembre 1999","N",,,"62,4505114074"
,687,"1366",17/11/75,"Rue Leconte de Lisle","Leconte de Lisle (Rue)","RUE","LECONTE DE LISLE","Privée","DOUBLE SENS","26,29999924",,"03207","Décision de classement : DCM signée en décembre 1999","N",,,"26,3346920248"
,691,"1315",23/12/87,"Rue José Maria de Hérédia","Hérédia (Rue José Maria de)","RUE","JOSE MARIA DE HEREDIA","Privée","DOUBLE SENS","115,40000153",,"03051","Décision de classement : DCM signée en décembre 1999","N",,,"115,445464"
,1135,"2767",28/12/90,"Allée Avogadro","Avogadro (Allée)","ALL","AVOGADRO","Privée","DOUBLE SENS","106,69999695",,"00451","Décision de classement :","N","SERM","BLAISE PASCAL","106,768202646"
,1186,"3131",28/01/98,"Cour Nicolas Appert","Appert (Cour Nicolas)","COUR","NICOLAS APPERT","Privée","DOUBLE SENS",60,,"08059","Décision de classement :","N","SERM","BLAISE PASCAL","60,03022636"
,1187,"3288",05/11/01,"Place Tycho Brahé","Brahé (Place Tycho)","PL","TYCHO BRAHE","Privée","DOUBLE SENS","49,29999924",,"08213","Décision de classement : DCM signée le 04/02/2008","N","SERM","BLAISE PASCAL","49,27272968"
,1455,"2277",23/04/87,"Rue des Horaces","Horaces (Rue des)","RUE","DES HORACES","Privée","DOUBLE SENS","126,40000153",,"02851","Décision de classement :","N",,,"126,424222881"
,1821,"1237",,"Rue des Hortensias","Hortensias (Rue des)","RUE","DES HORTENSIAS","Privée","DOUBLE SENS","97,90000153",,"02843","Décision de classement : DCM signée en octobre 1965","N",,,"97,9672289722"
,1879,"1624",05/11/80,"Impasse de l'Orangerie","Orangerie (Impasse de l')","IMP","DE L'ORANGERIE","Privée","DOUBLE SENS",216,,"04029","Décision de classement :","N",,,"216,13020702"
,1953,"2119",01/08/83,"Rue des Vestales","Vestales (Rue des)","RUE","DES VESTALES","Privée","DOUBLE SENS","201,19999695",,"05774","Décision de classement :","N",,,"201,28708012"
,1955,"2577",11/10/89,"Allée du Vieux Mas","Vieux Mas (Allée du)","ALL","DU VIEUX MAS","Privée","DOUBLE SENS","183,5",,"05824","Décision de classement :","N",,,"183,542982336"
,1969,"1498",05/11/80,"Rue du Mas René","Mas René (Rue du)","RUE","DU MAS RENE","Privée","DOUBLE SENS","309,5",,"03628","Décision de classement :","N",,,"309,601656101"
,1970,"1705",05/11/80,"Rue du Petit Bois","Petit Bois (Rue du)","RUE","DU PETIT BOIS","Privée","DOUBLE SENS","147,5",,"04294","Décision de classement :","N",,,"147,572103248"
,3138,"1121",,"Rue des Gélinottes","Gélinottes (Rue des)","RUE","DES GELINOTTES","Publique","DOUBLE SENS","38,09999847",,"02503",,"N",,,"38,0680698184"
,3139,"1228",29/01/74,"Rue des Hermines","Hermines (Rue des)","RUE","DES HERMINES","Publique","DOUBLE SENS","216,19999695",,"02826",,"N",,,"216,310415027"
,3452,"1165",24/06/81,"Rue de la Goélette","Goélette (Rue de la)","RUE","DE LA GOELETTE","Privée","DOUBLE SENS","62,59999847",,"02629",,"N",,,"62,6646704392"
,3453,"1093",24/06/81,"Rue de la Frégate","Frégate (Rue de la)","RUE","DE LA FREGATE","Privée","DOUBLE SENS","42,70000076",,"02411",,"N",,,"42,742413136"
,3454,"2780",31/01/91,"Rue Auguste Berard","Berard (Rue Auguste)","RUE","AUGUSTE BERARD","Privée","DOUBLE SENS","129,8999939",,"00409",,"N",,,"129,940473962"
,3455,"2778",31/01/91,"Rue Jean Bart","Bart (Rue Jean)","RUE","JEAN BART","Publique","DOUBLE SENS","94,69999695",,"02954",,"N",,,"94,7009464452"
,3456,"2778",31/01/91,"Rue Jean Bart","Bart (Rue Jean)","RUE","JEAN BART","Publique","DOUBLE SENS","135,1000061",,"02954",,"N",,,"135,179837934"
,3459,"757",,"Avenue du Château d'O","Château d'O (Avenue du)","AV","DU CHATEAU D'O","Mixte","DOUBLE SENS","85,69999695",,"01277",,"N",,,"85,7459313595"
,3460,"757",,"Avenue du Château d'O","Château d'O (Avenue du)","AV","DU CHATEAU D'O","Privée","DOUBLE SENS","73,09999847",,"01277",,"N",,,"73,1760503775"
,3461,"757",,"Avenue du Château d'O","Château d'O (Avenue du)","AV","DU CHATEAU D'O","Mixte","DOUBLE SENS","172,8999939",,"01277",,"N",,,"172,977711958"
,3462,"757",,"Avenue du Château d'O","Château d'O (Avenue du)","AV","DU CHATEAU D'O","Privée","DOUBLE SENS","228,80000305",,"01277",,"N",,,"228,928646559"
,3463,"2835",21/05/91,"Impasse des Pères Pèlerins","Pèlerins (Impasse des Pères)","IMP","DES PERES PELERINS","Privée","DOUBLE SENS","23,60000038",,"04263",,"N",,,"23,6081012621"
,3464,"2192",12/07/85,"Rue Jean Vilar","Vilar (Rue Jean)","RUE","JEAN VILAR","Privée","DOUBLE SENS","172,1000061",,"03004",,"N",,,"172,147373382"
,3465,"2192",12/07/85,"Rue Jean Vilar","Vilar (Rue Jean)","RUE","JEAN VILAR","Privée","DOUBLE SENS","19,70000076",,"03004",,"N",,,"19,7282843147"
,3466,"757",,"Avenue du Château d'O","Château d'O (Avenue du)","AV","DU CHATEAU D'O","Publique","DOUBLE SENS","15,60000038",,"01277",,"N",,,"15,5621105619"
,10233,"2372",23/12/87,"Rue Alain Colas","Colas (Rue Alain)","RUE","ALAIN COLAS","Publique","DOUBLE SENS","44,20000076",,"00137","Classée par acte notarié en novembre 2000","N",,,"44,1833277574"
,6778,"2485",24/11/88,"Allée de l'Aulide","Aulide (Allée de l')","ALL","DE L'AULIDE","Publique","DOUBLE SENS","67,30000305",,"00434",,"N",,"ANTIGONE","67,3567799232"
,6779,"2228",24/10/90,"Rue Léon Blum","Blum (Rue Léon)","RUE","LEON BLUM","Publique","SENS UNIQUE","67,09999847",,"03232",,"N",,"ANTIGONE","67,1505251342"
,6780,"2708",24/10/90,"Rue de Montréal","Montréal (Rue de)","RUE","DE MONTREAL","Publique","DOUBLE SENS","45,70000076",,"03738",,"N",,"ANTIGONE","45,6807906399"
,6781,"2310",18/09/87,"Rue de l'Acropole","Acropole (Rue de l')","RUE","DE L'ACROPOLE","Publique","SENS UNIQUE","66,09999847",,"00073",,"N",,"ANTIGONE","66,0834907409"
,6783,"2377",18/09/87,"Avenue Jacques Cartier","Cartier (Avenue Jacques)","AV","JACQUES CARTIER","Publique","DOUBLE SENS","62,40000153",,"02898",,"N",,"ANTIGONE","62,4682490682"
,6784,"2935",28/07/93,"Rue Poséidon","Poséidon (Rue)","RUE","POSEIDON","Publique","DOUBLE SENS","112,40000153",,"06042",,"N",,"ANTIGONE","112,47737747"
,6785,"2709",24/10/90,"Rue Cavelier de la Salle","Cavelier de la Salle (Rue)","RUE","CAVELIER DE LA SALLE","Publique","DOUBLE SENS","48,70000076",,"01142",,"N",,"ANTIGONE","48,7439688283"
,6786,"2228",24/10/90,"Rue Léon Blum","Blum (Rue Léon)","RUE","LEON BLUM","Publique","SENS UNIQUE","76,09999847",,"03232",,"N",,"ANTIGONE","76,0886199"
,6787,"2377",18/09/87,"Avenue Jacques Cartier","Cartier (Avenue Jacques)","AV","JACQUES CARTIER","Publique","DOUBLE SENS","77,30000305",,"02898",,"N",,"ANTIGONE","77,3524309535"
,6788,"2310",18/09/87,"Rue de l'Acropole","Acropole (Rue de l')","RUE","DE L'ACROPOLE","Publique","DOUBLE SENS","47,90000153",,"00073",,"N",,"ANTIGONE","47,9228987046"
,6789,"2230",27/06/86,"Boulevard de l'Aéroport International","Aéroport International (Boulevard de l')","BD","DE L'AEROPORT INTERNATIONAL","Publique","SENS UNIQUE","74,59999847",,"00092",,"N",,"ANTIGONE","74,6745613569"
,6790,"2310",18/09/87,"Rue de l'Acropole","Acropole (Rue de l')","RUE","DE L'ACROPOLE","Publique","SENS UNIQUE","64,90000153",,"00073",,"N",,"ANTIGONE","64,8793905432"
,6791,"2228",24/10/90,"Rue Léon Blum","Blum (Rue Léon)","RUE","LEON BLUM","Publique","SENS UNIQUE","30,39999962",,"03232",,"N","SERM","ANTIGONE","30,4436953363"
,6792,"2229",27/06/86,"Boulevard d'Antigone","Antigone (Boulevard d')","BD","D'ANTIGONE","Publique","SENS UNIQUE",270,,"00301",,"N",,"ANTIGONE","270,066992193"
,6793,"2308",18/09/87,"Rue d'Athènes","Athènes (Rue d')","RUE","D'ATHENES","Publique","SENS UNIQUE","79,19999695",,"00392",,"N",,"ANTIGONE","79,2298767442"
,6794,"2310",18/09/87,"Rue de l'Acropole","Acropole (Rue de l')","RUE","DE L'ACROPOLE","Publique","SENS UNIQUE","46,59999847",,"00073",,"N",,"ANTIGONE","46,6296241139"
,6795,"2307",18/09/87,"Allée de Delphes","Delphes (Allée de)","ALL","DE DELPHES","Publique","DOUBLE SENS","65,40000153",,"01729",,"N",,"ANTIGONE","65,455892404"
,6796,"2308",18/09/87,"Rue d'Athènes","Athènes (Rue d')","RUE","D'ATHENES","Publique","SENS UNIQUE","77,69999695",,"00392",,"N",,"ANTIGONE","77,7342747551"
,6797,"441",23/03/78,"Avenue Albert Dubout","Dubout (Avenue Albert)","AV","ALBERT DUBOUT","Publique","SENS UNIQUE","54,09999847",,"00144",,"N",,,"54,1025782205"
,6798,"2022",,"Boulevard de Strasbourg","Strasbourg (Boulevard de)","BD","DE STRASBOURG","Publique","DOUBLE SENS","86,5",,"05390",,"N",,,"86,5270661873"
,6800,"3238",25/05/00,"Rue de Messine","Messine (Rue de)","RUE","DE MESSINE","Publique","DOUBLE SENS","71,80000305",,"08158",,"O",,"PORT MARIANNE - JACQUES COEUR","71,8381828198"
,6803,"555",27/06/86,"Rue du Bastion Ventadour","Bastion Ventadour (Rue du)","RUE","DU BASTION VENTADOUR","Publique","DOUBLE SENS","271,8999939",,"00552",,"N",,"ANTIGONE","271,968228924"
,6804,"2387",15/04/88,"Avenue Henri Frenay","Frenay (Avenue Henri)","AV","HENRI FRENAY","Publique","INTERDIT","188,8999939","Piéton","02787",,"N",,"ANTIGONE","188,960640589"
,4701,"1011",,"Rue du Faubourg du Courreau","Faubourg du Courreau (Rue du)","RUE","DU FAUBOURG DU COURREAU","Publique","SENS UNIQUE","23,39999962",,"02150",,"N",,,"23,4573469161"
,4702,"485",,"Impasse Angelvin","Angelvin (Impasse)","IMP","ANGELVIN","Publique","DOUBLE SENS","12,60000038",,"00285",,"N",,,"12,6255308966"
,4703,"1546",21/12/10,"Rue Montcalm","Montcalm (Rue)","RUE","MONTCALM","Publique","SENS UNIQUE","22,20000076",,"03802",,"N",,,"22,2113415232"
,4704,"1011",,"Rue du Faubourg du Courreau","Faubourg du Courreau (Rue du)","RUE","DU FAUBOURG DU COURREAU","Publique","SENS UNIQUE","15,5",,"02150",,"N",,,"15,5452998803"
,4705,"1125",,"Rue Général Claparède","Claparède (Rue Général)","RUE","GENERAL CLAPAREDE","Publique","DOUBLE SENS","97,40000153",,"02525",,"N",,,"97,4225187654"
,4706,"1108",,"Cours Gambetta","Gambetta (Cours)","COUR","GAMBETTA","Publique","SENS UNIQUE","15,39999962",,"02460",,"N",,,"15,4170929977"
,6023,"3062",06/11/96,"Rue des Caupols","Caupols (Rue des)","RUE","DES CAUPOLS","Publique","SENS UNIQUE","49,79999924",,"07999",,"N",,"PORT MARIANNE - CONSULS DE MER","49,7767982291"
,6024,"2644",25/04/90,"Rue des Gabares","Gabares (Rue des)","RUE","DES GABARES","Publique","SENS UNIQUE","59,9",,"02431","Parcelle mitoyenne EZ 178 privée","O",,"PORT MARIANNE - CONSULS DE MER","59,8839789496"
,6025,"2644",25/04/90,"Rue des Gabares","Gabares (Rue des)","RUE","DES GABARES","Publique","SENS UNIQUE","81,30000305",,"02431",,"O",,"PORT MARIANNE - CONSULS DE MER","81,3631059769"
,6026,"2975",27/10/94,"Passage du Lez","Lez (Passage du)","PASS","DU LEZ","Privée","DOUBLE SENS","45,59999847",,"06089",,"N","SERM","PORT MARIANNE - CONSULS DE MER","45,6090067555"
,6027,"1777",19/04/67,"Avenue de la Pompignane","Pompignane (Avenue de la)","AV","DE LA POMPIGNANE","Publique","DOUBLE SENS","84,30000305",,"04536",,"N",,,"84,3282914062"
,6362,"2291",23/04/87,"Impasse Johannès Képler","Képler (Impasse Johannès)","IMP","JOHANNES KEPLER","Publique","DOUBLE SENS",119,,"03041",,"N",,,"119,058291211"
,6363,"1761",,"Rue du Plan de l'Olivier","Plan de l'Olivier (Rue du)","RUE","DU PLAN DE L'OLIVIER","Publique","DOUBLE SENS",34,"Piéton","04485",,"N",,,"33,9995434646"
,6364,"2269",23/04/87,"Rue du Serf Amalbert","Amalbert (Rue du Serf)","RUE","DU SERF AMALBERT","Publique","DOUBLE SENS","59,90000153",,"05344","Classée par acte notarié le 08/12/2008","N",,,"59,8771617598"
,6365,"2268",23/04/87,"Rue des Deux Manses","Deux Manses (Rue des)","RUE","DES DEUX MANSES","Publique","DOUBLE SENS",44,,"01749","Classée par acte notarié le 08/12/2008","N",,,"44,0583736785"
,6366,"2268",23/04/87,"Rue des Deux Manses","Deux Manses (Rue des)","RUE","DES DEUX MANSES","Publique","DOUBLE SENS","37,59999847",,"01749","Classée par acte notarié le 08/12/2008","N",,,"37,636970406"
,6367,"470",26/01/70,"Rue de l'Améthyste","Améthyste (Rue de l')","RUE","DE L'AMETHYSTE","Privée","DOUBLE SENS","57,70000076",,"00233",,"N",,,"57,6928291465"
,6368,"1578",,"Rue des Muscaris","Muscaris (Rue des)","RUE","DES MUSCARIS","Privée","DOUBLE SENS","99,59999847",,"03915",,"N",,,"99,6560926557"
,6369,"2297",23/04/87,"Rue Emile Gaboriau","Gaboriau (Rue Emile)","RUE","EMILE GABORIAU","Privée","DOUBLE SENS","112,90000153",,"01974",,"N",,,"112,920855383"
,6370,"3123",28/11/97,"Rue Henri Moissan","Moissan (Rue Henri)","RUE","HENRI MOISSAN","Privée","DOUBLE SENS","39,70000076",,"08052",,"N",,,"39,6673607412"
,6371,"3123",28/11/97,"Rue Henri Moissan","Moissan (Rue Henri)","RUE","HENRI MOISSAN","Privée","DOUBLE SENS","53,70000076",,"08052",,"N",,,"53,7558228148"
,6372,"3123",28/11/97,"Rue Henri Moissan","Moissan (Rue Henri)","RUE","HENRI MOISSAN","Privée","DOUBLE SENS","44,79999924",,"08052",,"N",,,"44,8298024507"
,6373,"2428",20/09/88,"Allée Simon Vouet","Vouet (Allée Simon)","ALL","SIMON VOUET","Publique","DOUBLE SENS","20,89999962",,"03257","Classée par acte notarié en décembre 2000","N",,"LA FONTAINE","20,8835309368"
,6374,"2428",20/09/88,"Allée Simon Vouet","Vouet (Allée Simon)","ALL","SIMON VOUET","Publique","DOUBLE SENS","10,69999981",,"03257","Classée par acte notarié en décembre 2000","N",,"LA FONTAINE","10,7277608521"
,1004,"547",,"Chemin des Barques","Barques (Chemin des)","CHEM","DES BARQUES","Publique","DOUBLE SENS","24,2",,"00505",,"N","SERM","PORT MARIANNE - CONSULS DE MER","24,2206718612"
