"CIRCULATIO,C,50","CODCOMM,C,6","DOMAINE,C,50","HIERARCHIE,C,50","ID_ARC,N,10,0","F_ID_NODE,N,10,0","LONGUEUR,N,19,8","NOTES,C,80","NUM_D_D,N,10,0","NUM_D_F,N,10,0","NUM_G_D,N,10,0","NUM_G_F,N,10,0","NUMERO,C,20","OCCUPATION,C,50","PERIMETRE,N,19,8","RIVOLI,C,4","SUF_D_D,C,3","SUF_D_F,C,3","SUF_G_D,C,3","SUF_G_F,C,3","SURFACE,N,19,8","SYMBOL,N,10,0","T_ID_NODE,N,10,0","TYPE,C,50","DUOP,C,1","PROPRIO,C,50","ZAC,C,100","SHAPE_LEN,N,19,11","tarifs2011,C,50"
"DOUBLE SENS","340172","Publique",,5341,4266,"61,40000153",,0,0,0,0,"FILAIRE_5341","Piéton",0,"1937",,,,,0,0,4264,,"N",,,"61,405338832",
"DOUBLE SENS","340172","Publique",,5342,4267,"64,80000305",,0,0,0,0,"FILAIRE_5342","Piéton",0,"559",,,,,0,0,4264,,"N",,,"64,8684106329",
"DOUBLE SENS","340172","Publique",,5343,4266,"43,29999924",,0,0,0,0,"FILAIRE_5343","Piéton",0,"559",,,,,0,0,4267,,"N",,,"43,326401371",
"DOUBLE SENS","340172","Publique",,4464,3038,"94,69999695",,0,0,0,0,"FILAIRE_4464",,0,"526",,,,,0,0,3713,,"N",,,"94,7778469865",
"DOUBLE SENS","340172","Publique",,4465,3713,"115,09999847",,0,0,0,0,"FILAIRE_4465",,0,"526",,,,,0,0,3709,,"N",,,"115,181933043",
"DOUBLE SENS","340172","En voie de classement (DCM)",,4466,3709,"51,5",,0,0,0,0,"FILAIRE_4466",,0,"420",,,,,0,0,3714,,"N",,,"51,4766601034",
"DOUBLE SENS","340172","Publique",,4467,3713,"145,80000305",,0,0,0,0,"FILAIRE_4467",,0,"2967",,,,,0,0,229,,"N",,,"145,88566207",
"DOUBLE SENS","340172","Publique",,4468,3665,"122,59999847",,0,0,0,0,"FILAIRE_4468",,0,"1817",,,,,0,0,3038,,"N",,,"122,618283518",
"DOUBLE SENS","340172","Publique",,4469,3027,"206,3999939","Acte notarié signé le 08/10/2009 (DCM datant du 22/11/2001)",0,0,0,0,"FILAIRE_4469",,0,"2430",,,,,0,0,14837,,"O",,"MAS D'ALCO","206,429045867",
"DOUBLE SENS","340172","Publique",,4470,3664,"217,5",,0,0,0,0,"FILAIRE_4470",,0,"697",,,,,0,0,3121,,"N",,,"217,537309973",
"DOUBLE SENS","340172","Privée",,4471,3652,"187,1000061",,0,0,0,0,"FILAIRE_4471",,0,"2726",,,,,0,0,3662,,"N",,,"187,168638618",
"DOUBLE SENS","340172","Privée",,4472,3715,"78,80000305",,0,0,0,0,"FILAIRE_4472",,0,"2160",,,,,0,0,8038,,"N",,,"78,8473423491",
"DOUBLE SENS","340172","Privée",,4474,3717,"171,6000061",,0,0,0,0,"FILAIRE_4474",,0,"2656",,,,,0,0,2134,,"N",,,"171,716455023",
"DOUBLE SENS","340172","Publique",,4475,3718,"21,10000038",,0,0,0,0,"FILAIRE_4475",,0,"527",,,,,0,0,2027,,"N",,,"21,1047089392",
"DOUBLE SENS","340172","Privée",,4477,3718,"63,70000076",,0,0,0,0,"FILAIRE_4477",,0,"1610",,,,,0,0,7158,,"N",,,"63,72696811",
"DOUBLE SENS","340172","Publique",,4478,2030,"41,5",,0,0,0,0,"FILAIRE_4478",,0,"1828",,,,,0,0,7157,,"N",,,"41,4854547419",
"DOUBLE SENS","340172","Publique",,4479,2032,"81,19999695",,0,0,0,0,"FILAIRE_4479",,0,"1726",,,,,0,0,2030,,"N",,,"81,1915230803",
"DOUBLE SENS","340172","Privée",,4480,3721,"83,09999847",,0,0,0,0,"FILAIRE_4480",,0,"567",,,,,0,0,8017,,"N",,,"83,1030603329",
"DOUBLE SENS","340172","Publique",,4482,3722,"171,5",,0,0,0,0,"FILAIRE_4482",,0,"448",,,,,0,0,2136,,"N",,,"171,516852382",
"DOUBLE SENS","340172","Privée",,4483,3722,"108,09999847",,0,0,0,0,"FILAIRE_4483",,0,"2655",,,,,0,0,3723,,"N",,,"108,136509417",
"SENS UNIQUE","340172","Publique",,4484,3692,"141,5",,0,0,0,0,"FILAIRE_4484",,0,"747",,,,,0,0,3693,,"N",,,"141,577146186",
"DOUBLE SENS","340172","Privée",,4485,3688,"110,30000305",,0,0,0,0,"FILAIRE_4485",,0,"2090",,,,,0,0,3724,,"N",,,"110,376170251",
"DOUBLE SENS","340172","Privée",,4486,3725,"22,70000076",,0,0,0,0,"FILAIRE_4486",,0,"1356",,,,,0,0,3726,,"N",,,"22,6855830469",
"DOUBLE SENS","340172","Privée",,4487,3727,"122,40000153",,0,0,0,0,"FILAIRE_4487",,0,"1356",,,,,0,0,3725,,"N",,,"122,454716552",
"DOUBLE SENS","340172","Publique",,4488,3727,"171,3999939",,0,0,0,0,"FILAIRE_4488",,0,"1355",,,,,0,0,3728,,"N",,,"171,480688169",
"DOUBLE SENS","340172","Publique",,4489,3728,"133,80000305",,0,0,0,0,"FILAIRE_4489",,0,"2042",,,,,0,0,1987,,"N",,,"133,826588254",
"DOUBLE SENS","340172","Publique",,4490,3728,"53,20000076",,0,0,0,0,"FILAIRE_4490",,0,"1355",,,,,0,0,1985,,"N",,,"53,2184569225",
"DOUBLE SENS","340172","Privée",,4491,3729,"162,69999695",,0,0,0,0,"FILAIRE_4491",,0,"1156",,,,,0,0,162,,"N",,,"162,719822379",
"DOUBLE SENS","340172","Privée",,4493,3730,"75,80000305",,0,0,0,0,"FILAIRE_4493",,0,"2042",,,,,0,0,3731,,"N",,,"75,8749791397",
"DOUBLE SENS","340172","Publique",,4494,1987,"144,19999695",,0,0,0,0,"FILAIRE_4494",,0,"1370",,,,,0,0,3730,,"N",,,"144,244201081",
"DOUBLE SENS","340172","Privée",,4495,3732,"73,59999847",,0,0,0,0,"FILAIRE_4495",,0,"981",,,,,0,0,3733,,"N",,,"73,6079829279",
"DOUBLE SENS","340172","Privée",,4496,3734,"66,19999695",,0,0,0,0,"FILAIRE_4496",,0,"1606",,,,,0,0,3732,,"N",,,"66,2568740102",
"DOUBLE SENS","340172","Privée",,4497,3735,"206,8999939",,0,0,0,0,"FILAIRE_4497",,0,"2573",,,,,0,0,3736,,"N",,,"206,996933628",
"DOUBLE SENS","340172","Privée",,4498,3732,"68,59999847",,0,0,0,0,"FILAIRE_4498",,0,"1606",,,,,0,0,3737,,"N",,,"68,5911903835",
"DOUBLE SENS","340172","Publique",,4499,3734,99,,0,0,0,0,"FILAIRE_4499",,0,"1355",,,,,0,0,3737,,"N",,,"99,0424231631",
"DOUBLE SENS","340172","Publique",,4500,3737,"49,79999924",,0,0,0,0,"FILAIRE_4500",,0,"1926",,,,,0,0,3738,,"N",,,"49,782698812",
"DOUBLE SENS","340172","Privée",,4501,3739,"89,19999695",,0,0,0,0,"FILAIRE_4501",,0,"2058",,,,,0,0,248,,"N",,,"89,1897876725",
"DOUBLE SENS","340172","Publique",,4502,3738,"191,30000305",,0,0,0,0,"FILAIRE_4502",,0,"1926",,,,,0,0,3740,,"N",,,"191,365377593",
"DOUBLE SENS","340172","Publique",,4503,3740,"94,59999847",,0,0,0,0,"FILAIRE_4503",,0,"1529",,,,,0,0,3688,,"N",,,"94,6339717148",
"DOUBLE SENS","340172","Publique",,4504,3740,"42,79999924",,0,0,0,0,"FILAIRE_4504",,0,"1926",,,,,0,0,3686,,"N",,,"42,8395054109",
"DOUBLE SENS","340172","Privée",,4505,3740,"47,29999924",,0,0,0,0,"FILAIRE_4505",,0,"889",,,,,0,0,248,,"N",,,"47,315770918",
"DOUBLE SENS","340172","Publique",,4506,3741,"84,90000153",,0,0,0,0,"FILAIRE_4506",,0,"795",,,,,0,0,3742,,"N",,,"84,9107857343",
"DOUBLE SENS","340172","Publique",,4507,3735,"27,20000076",,0,0,0,0,"FILAIRE_4507",,0,"1355",,,,,0,0,3742,,"N",,,"27,194021964",
"DOUBLE SENS","340172","Publique",,4508,3742,"59,90000153",,0,0,0,0,"FILAIRE_4508",,0,"1355",,,,,0,0,3734,,"N",,,"59,9692451582",
"DOUBLE SENS","340172","Publique",,5286,4234,"33,29999924",,0,0,0,0,"FILAIRE_5286","Piéton",0,"1932",,,,,0,0,4238,,"N",,,"33,3569093",
"DOUBLE SENS","340172","Publique",,5287,4238,"23,10000038",,0,0,0,0,"FILAIRE_5287","Piéton",0,"2145",,,,,0,0,14637,,"N",,,"23,1577320964",
"DOUBLE SENS","340172","Publique",,5288,4222,"20,60000038",,0,0,0,0,"FILAIRE_5288","Piéton",0,"1963",,,,,0,0,4239,,"N",,,"20,6044164397",
"DOUBLE SENS","340172","Publique",,5289,4239,"8,80000019",,0,0,0,0,"FILAIRE_5289","Piéton",0,"1963",,,,,0,0,4238,,"N",,,"8,8319523595",
"DOUBLE SENS","340172","Publique",,5290,4240,"67,90000153",,0,0,0,0,"FILAIRE_5290","Piéton",0,"1759",,,,,0,0,4241,,"N",,,"67,8935097464",
"DOUBLE SENS","340172","Publique",,5291,4241,"13,89999962",,0,0,0,0,"FILAIRE_5291","Piéton",0,"1759",,,,,0,0,4239,,"N",,,"13,9453542293",
"DOUBLE SENS","340172","Publique",,5292,4242,"12,80000019",,0,0,0,0,"FILAIRE_5292","Piéton",0,"1963",,,,,0,0,4222,,"N",,,"12,8194550996",
"DOUBLE SENS","340172","Publique",,5293,4241,"19,29999924",,0,0,0,0,"FILAIRE_5293","Piéton",0,"1963",,,,,0,0,4242,,"N",,,"19,3022300953",
"DOUBLE SENS","340172","Publique",,5294,4242,"39,5",,0,0,0,0,"FILAIRE_5294","Piéton",0,"1067",,,,,0,0,4243,,"N",,,"39,5600640816",
"SENS UNIQUE","340172","Publique",,4916,3987,"107,40000153",,0,0,0,0,"FILAIRE_4916",,0,"1729",,,,,0,0,3989,,"N",,,"107,468906682",
"DOUBLE SENS","340172","Publique",,4917,669,"124,19999695",,0,0,0,0,"FILAIRE_4917",,0,"1729",,,,,0,0,3989,,"N",,,"124,245387639",
"DOUBLE SENS","340172","Publique",,4918,3990,"149,1000061",,0,0,0,0,"FILAIRE_4918",,0,"806",,,,,0,0,3988,,"N",,,"149,203356996",
"DOUBLE SENS","340172","Publique",,4919,670,"139,80000305",,0,0,0,0,"FILAIRE_4919",,0,"1230",,,,,0,0,3994,,"N",,,"139,864006806",
"DOUBLE SENS","340172","Privée",,4920,3994,"34,90000153",,0,0,0,0,"FILAIRE_4920",,0,"2811",,,,,0,0,3982,,"N",,,"34,8811334698",
"DOUBLE SENS","340172","Publique",,4921,3994,"85,40000153",,0,0,0,0,"FILAIRE_4921",,0,"1230",,,,,0,0,6957,,"N",,,"85,4135533732",
"DOUBLE SENS","340172","Privée",,4922,3982,"111,09999847",,0,0,0,0,"FILAIRE_4922",,0,"2822",,,,,0,0,3983,,"N",,,"111,168912249",
"SENS UNIQUE","340172","Publique",,4923,3981,"266,20001221",,0,0,0,0,"FILAIRE_4923",,0,"949",,,,,0,0,670,,"N",,,"266,3094334",
"DOUBLE SENS","340172","Privée",,4926,3998,"35,5",,0,0,0,0,"FILAIRE_4926",,0,"3092",,,,,0,0,3999,,"N",,,"35,5402785709",
"DOUBLE SENS","340172","Privée",,4927,4000,"87,40000153",,0,0,0,0,"FILAIRE_4927",,0,"3084",,,,,0,0,4001,,"N",,,"87,3931427668",
"DOUBLE SENS","340172","Privée",,4928,4001,"22,5",,0,0,0,0,"FILAIRE_4928",,0,"3086",,,,,0,0,4002,,"N",,,"22,4888652293",
"DOUBLE SENS","340172","Privée",,4929,4002,"37,20000076",,0,0,0,0,"FILAIRE_4929",,0,"3091",,,,,0,0,4003,,"N",,,"37,1962883505",
"DOUBLE SENS","340172","Privée",,4930,4002,"65,30000305",,0,0,0,0,"FILAIRE_4930",,0,"3086",,,,,0,0,4004,,"N",,,"65,2852948425",
"DOUBLE SENS","340172","Privée",,4931,4004,"39,79999924",,0,0,0,0,"FILAIRE_4931",,0,"3090",,,,,0,0,4005,,"N",,,"39,8532727655",
"DOUBLE SENS","340172","Privée",,4932,4006,"43,09999847",,0,0,0,0,"FILAIRE_4932",,0,"3089",,,,,0,0,4007,,"N",,,"43,111146862",
"DOUBLE SENS","340172","Privée",,4933,4008,"29,79999924",,0,0,0,0,"FILAIRE_4933",,0,"3086",,,,,0,0,4009,,"N",,,"29,8325039285",
"DOUBLE SENS","340172","Privée",,4934,4009,"50,40000153",,0,0,0,0,"FILAIRE_4934",,0,"3086",,,,,0,0,4010,,"N",,,"50,4012145926",
"DOUBLE SENS","340172","Privée",,4935,4011,"38,90000153",,0,0,0,0,"FILAIRE_4935",,0,"3084",,,,,0,0,4012,,"N",,,"38,9611444679",
"DOUBLE SENS","340172","Privée",,4936,4013,"36,40000153",,0,0,0,0,"FILAIRE_4936",,0,"3084",,,,,0,0,4011,,"N",,,"36,3703920387",
"DOUBLE SENS","340172","Privée",,4937,4001,"44,40000153",,0,0,0,0,"FILAIRE_4937",,0,"3084",,,,,0,0,4013,,"N",,,"44,3797368777",
"DOUBLE SENS","340172","Privée",,4938,3995,"55,20000076",,0,0,0,0,"FILAIRE_4938",,0,"3086",,,,,0,0,3998,,"N",,,"55,2119473369",
"DOUBLE SENS","340172","Privée",,4939,3998,"50,29999924",,0,0,0,0,"FILAIRE_4939",,0,"3086",,,,,0,0,4001,,"N",,,"50,3491796601",
"DOUBLE SENS","340172","Privée",,4940,4004,65,,0,0,0,0,"FILAIRE_4940",,0,"3086",,,,,0,0,4006,,"N",,,"64,9845209619",
"DOUBLE SENS","340172","Privée",,4941,4006,"27,70000076",,0,0,0,0,"FILAIRE_4941",,0,"3086",,,,,0,0,4008,,"N",,,"27,7451757608",
"DOUBLE SENS","340172","Privée",,4942,4014,"111,40000153",,0,0,0,0,"FILAIRE_4942",,0,"3087",,,,,0,0,4009,,"N",,,"111,420927039",
"DOUBLE SENS","340172","Privée",,4943,4013,"82,09999847",,0,0,0,0,"FILAIRE_4943",,0,"3088",,,,,0,0,4015,,"N",,,"82,1779933125",
"DOUBLE SENS","340172","Publique",,4981,4042,"21,29999924",,0,0,0,0,"FILAIRE_4981","Piéton",0,"733",,,,,0,0,4044,,"N",,,"21,2939878503",
"DOUBLE SENS","340172","Publique",,4982,4044,"19,29999924",,0,0,0,0,"FILAIRE_4982","Piéton",0,"733",,,,,0,0,4043,,"N",,,"19,3438590586",
"DOUBLE SENS","340172","Publique",,4983,4044,"58,09999847",,0,0,0,0,"FILAIRE_4983","Piéton",0,"528",,,,,0,0,4036,,"N",,,"58,1506137267",
"DOUBLE SENS","340172","Publique",,4984,4045,"5,19999981",,0,0,0,0,"FILAIRE_4984","Piéton",0,"1199",,,,,0,0,4040,,"N",,,"5,1541356618",
"DOUBLE SENS","340172","Publique",,4985,4046,"79,30000305",,0,0,0,0,"FILAIRE_4985","Piéton",0,"1761",,,,,0,0,4045,,"N",,,"79,325757863",
"DOUBLE SENS","340172","Publique",,4986,4047,"11,5",,0,0,0,0,"FILAIRE_4986","Piéton",0,"1975",,,,,0,0,4036,,"N",,,"11,5100623964",
"DOUBLE SENS","340172","Publique",,4987,4047,"25,79999924",,0,0,0,0,"FILAIRE_4987","Piéton",0,"938",,,,,0,0,3434,,"N",,,"25,7879433356",
"DOUBLE SENS","340172","Publique",,4988,4048,"15,89999962",,0,0,0,0,"FILAIRE_4988","Piéton",0,"938",,,,,0,0,4047,,"N",,,"15,87639964",
"DOUBLE SENS","340172","Publique",,4989,4043,"18,29999924",,0,0,0,0,"FILAIRE_4989","Piéton",0,"938",,,,,0,0,4048,,"N",,,"18,3154175235",
"DOUBLE SENS","340172","Publique",,4990,4049,"55,5",,0,0,0,0,"FILAIRE_4990","Piéton",0,"805",,,,,0,0,4048,,"N",,,"55,4987857757",
"DOUBLE SENS","340172","Publique",,4991,4049,"42,40000153",,0,0,0,0,"FILAIRE_4991","Piéton",0,"1744",,,,,0,0,4050,,"N",,,"42,4479554806",
"DOUBLE SENS","340172","Publique",,4992,4051,"39,70000076",,0,0,0,0,"FILAIRE_4992","Piéton",0,"1744",,,,,0,0,4049,,"N",,,"39,6848684993",
"DOUBLE SENS","340172","Publique",,4993,3434,29,,0,0,0,0,"FILAIRE_4993","Piéton",0,"938",,,,,0,0,4052,,"N",,,"28,9828749882",
"DOUBLE SENS","340172","Publique",,4994,4053,"26,10000038",,0,0,0,0,"FILAIRE_4994","Piéton",0,"732",,,,,0,0,4052,,"N",,,"26,1322431928",
"DOUBLE SENS","340172","Publique",,4995,4050,"75,09999847",,0,0,0,0,"FILAIRE_4995","Piéton",0,"732",,,,,0,0,4053,,"N",,,"75,1464078472",
"DOUBLE SENS","340172","Publique",,5025,4078,"47,5",,0,0,0,0,"FILAIRE_5025","Piéton",0,"2086",,,,,0,0,4068,,"N",,,"47,537344514",
"DOUBLE SENS","340172","Publique",,5026,4077,"37,40000153",,0,0,0,0,"FILAIRE_5026","Piéton",0,"426",,,,,0,0,4079,,"N",,,"37,39142451",
"DOUBLE SENS","340172","Publique",,5027,4079,"31,5",,0,0,0,0,"FILAIRE_5027","Piéton",0,"426",,,,,0,0,4080,,"N",,,"31,5061968511",
"DOUBLE SENS","340172","Publique",,5028,4080,"21,10000038",,0,0,0,0,"FILAIRE_5028","Piéton",0,"1056",,,,,0,0,4081,,"N",,,"21,1007894035",
"DOUBLE SENS","340172","Publique",,5029,4081,"38,70000076",,0,0,0,0,"FILAIRE_5029","Piéton",0,"1056",,,,,0,0,4082,,"N",,,"38,760032675",
"DOUBLE SENS","340172","Publique",,5030,4082,35,,0,0,0,0,"FILAIRE_5030","Piéton",0,"1056",,,,,0,0,4072,,"N",,,"34,9696061859",
"DOUBLE SENS","340172","Publique",,5031,4083,"29,70000076",,0,0,0,0,"FILAIRE_5031","Piéton",0,"670",,,,,0,0,4082,,"N",,,"29,751836324",
"SENS UNIQUE","340172","Publique",,4652,3836,64,,0,0,0,0,"FILAIRE_4652",,0,"1428",,,,,0,0,3830,,"N",,,"64,0656237716","vert"
"SENS UNIQUE","340172","Publique",,4653,3808,"20,20000076",,0,0,0,0,"FILAIRE_4653",,0,"1428",,,,,0,0,3836,,"N",,,"20,1715030875","vert"
"DOUBLE SENS","340172","Publique",,5046,4091,"55,59999847",,0,0,0,0,"FILAIRE_5046","Piéton",0,"655",,,,,0,0,4090,,"N",,,"55,642441022",
"DOUBLE SENS","340172","Publique",,5047,192,"40,70000076",,0,0,0,0,"FILAIRE_5047","Piéton",0,"686",,,,,0,0,4092,,"N",,,"40,7341478729",
"DOUBLE SENS","340172","Publique",,5049,4093,"68,69999695",,0,0,0,0,"FILAIRE_5049","Piéton",0,"1348",,,,,0,0,3546,,"N",,,"68,7328506632",
"DOUBLE SENS","340172","Publique",,5050,4094,"11,19999981",,0,0,0,0,"FILAIRE_5050","Piéton",0,"1795",,,,,0,0,4093,,"N",,,"11,2543152915",
"DOUBLE SENS","340172","Publique",,5051,4094,"20,79999924",,0,0,0,0,"FILAIRE_5051","Piéton",0,"2901",,,,,0,0,4095,,"N",,,"20,817533254",
"DOUBLE SENS","340172","Publique",,5052,4072,"27,29999924",,0,0,0,0,"FILAIRE_5052","Piéton",0,"1068",,,,,0,0,4096,,"N",,,"27,3497077105",
"DOUBLE SENS","340172","Publique",,5053,4096,"67,80000305",,0,0,0,0,"FILAIRE_5053","Piéton",0,"1826",,,,,0,0,3547,,"N",,,"67,8429707162",
"DOUBLE SENS","340172","Publique",,5054,4096,"16,20000076",,0,0,0,0,"FILAIRE_5054","Piéton",0,"1795",,,,,0,0,4094,,"N",,,"16,2429113954",
"DOUBLE SENS","340172","Publique",,5055,4097,"37,09999847",,0,0,0,0,"FILAIRE_5055","Piéton",0,"1826",,,,,0,0,4096,,"N",,,"37,131867288",
"DOUBLE SENS","340172","Publique",,5056,4082,"25,39999962",,0,0,0,0,"FILAIRE_5056","Piéton",0,"670",,,,,0,0,4097,,"N",,,"25,3647904955",
"DOUBLE SENS","340172","Publique",,5057,4097,"26,29999924",,0,0,0,0,"FILAIRE_5057","Piéton",0,"670",,,,,0,0,4098,,"N",,,"26,3112573614",
"DOUBLE SENS","340172","Publique",,5058,4098,"41,09999847",,0,0,0,0,"FILAIRE_5058","Piéton",0,"1348",,,,,0,0,4093,,"N",,,"41,0771409094",
"DOUBLE SENS","340172","Publique",,5059,4098,"40,29999924",,0,0,0,0,"FILAIRE_5059","Piéton",0,"670",,,,,0,0,191,,"N",,,"40,3228239221",
"DOUBLE SENS","340172","Publique",,5060,4099,"20,10000038",,0,0,0,0,"FILAIRE_5060","Piéton",0,"1114",,,,,0,0,4097,,"N",,,"20,0746661155",
"DOUBLE SENS","340172","Publique",,5061,4080,"22,79999924",,0,0,0,0,"FILAIRE_5061","Piéton",0,"426",,,,,0,0,4100,,"N",,,"22,8230593341",
"DOUBLE SENS","340172","Publique",,5062,4100,19,,0,0,0,0,"FILAIRE_5062","Piéton",0,"2048",,,,,0,0,4101,,"N",,,"18,9887600215",
"DOUBLE SENS","340172","Publique",,5063,4101,21,,0,0,0,0,"FILAIRE_5063","Piéton",0,"1619",,,,,0,0,4099,,"N",,,"20,971269217",
"DOUBLE SENS","340172","Publique",,5064,4081,"21,70000076",,0,0,0,0,"FILAIRE_5064","Piéton",0,"1065",,,,,0,0,4101,,"N",,,"21,6991639933",
"DOUBLE SENS","340172","Publique",,5065,4100,"15,89999962",,0,0,0,0,"FILAIRE_5065","Piéton",0,"426",,,,,0,0,4102,,"N",,,"15,8779970365",
"DOUBLE SENS","340172","Publique",,5066,3905,"7,0999999",,0,0,0,0,"FILAIRE_5066","Piéton",0,"1958",,,,,0,0,4103,,"N",,,"7,1349928395",
"DOUBLE SENS","340172","Publique",,5067,4103,"14,60000038",,0,0,0,0,"FILAIRE_5067","Piéton",0,"1958",,,,,0,0,3902,,"N",,,"14,6390589978",
"DOUBLE SENS","340172","Publique",,5068,4102,"16,39999962",,0,0,0,0,"FILAIRE_5068","Piéton",0,"426",,,,,0,0,4104,,"N",,,"16,4411140611",
"DOUBLE SENS","340172","Publique",,5069,4104,"6,30000019",,0,0,0,0,"FILAIRE_5069","Piéton",0,"426",,,,,0,0,4103,,"N",,,"6,3407217838",
"DOUBLE SENS","340172","Publique",,5070,4104,"59,20000076",,0,0,0,0,"FILAIRE_5070","Piéton",0,"1348",,,,,0,0,4098,,"N",,,"59,2296459575",
"DOUBLE SENS","340172","Publique",,5071,4102,"51,20000076",,0,0,0,0,"FILAIRE_5071","Piéton",0,"1845",,,,,0,0,4099,,"N",,,"51,2574131421",
"DOUBLE SENS","340172","Publique",,5072,4092,73,,0,0,0,0,"FILAIRE_5072","Piéton",0,"686",,,,,0,0,3545,,"N",,,"73,0125688641",
"DOUBLE SENS","340172","Publique",,5073,4105,"124,5",,0,0,0,0,"FILAIRE_5073","Piéton",0,"934",,,,,0,0,3547,,"N",,,"124,517945184",
"DOUBLE SENS","340172","Publique",,5074,4065,"57,70000076",,0,0,0,0,"FILAIRE_5074","Piéton",0,"2086",,,,,0,0,4105,,"N",,,"57,7661633177",
"DOUBLE SENS","340172","Publique",,5075,4063,"63,20000076",,0,0,0,0,"FILAIRE_5075","Piéton",0,"1856",,,,,0,0,4105,,"N",,,"63,1992347844",
"DOUBLE SENS","340172","Publique",,5076,4105,"74,69999695",,0,0,0,0,"FILAIRE_5076","Piéton",0,"2086",,,,,0,0,4106,,"N",,,"74,7714995686",
"DOUBLE SENS","340172","Publique",,5077,4038,"38,20000076",,0,0,0,0,"FILAIRE_5077","Piéton",0,"1975",,,,,0,0,4106,,"N",,,"38,2268121921",
"DOUBLE SENS","340172","Publique",,5078,4106,121,,0,0,0,0,"FILAIRE_5078","Piéton",0,"496",,,,,0,0,3577,,"N",,,"121,028817409",
"DOUBLE SENS","340172","Publique",,5079,4106,"66,40000153",,0,0,0,0,"FILAIRE_5079","Piéton",0,"2086",,,,,0,0,3556,,"N",,,"66,405212922",
"SENS UNIQUE","340172","Publique",,5080,4107,"33,29999924",,0,0,0,0,"FILAIRE_5080",,0,"1284",,,,,0,0,4108,,"N",,,"33,2680082784",
"SENS UNIQUE","340172","Publique",,5081,3901,"41,90000153",,0,0,0,0,"FILAIRE_5081",,0,"1222",,,,,0,0,4108,,"N",,,"41,9537771111","jaune"
"SENS UNIQUE","340172","Publique",,5083,4109,"60,20000076",,0,0,0,0,"FILAIRE_5083","Piéton",0,"1284",,,,,0,0,4107,,"N",,,"60,2508635093",
"SENS UNIQUE","340172","Publique",,5084,4110,"10,10000038",,0,0,0,0,"FILAIRE_5084","Piéton",0,"1284",,,,,0,0,4109,,"N",,,"10,0765882842",
"DOUBLE SENS","340172","Publique",,5085,4110,"32,70000076",,0,0,0,0,"FILAIRE_5085","Piéton",0,"1688",,,,,0,0,4111,,"N",,,"32,7201843418",
"SENS UNIQUE","340172","Publique",,5086,4112,"27,10000038",,0,0,0,0,"FILAIRE_5086",,0,"1757",,,,,0,0,4111,,"N",,,"27,1394864515",
"SENS UNIQUE","340172","Publique",,5087,4113,"74,80000305",,0,0,0,0,"FILAIRE_5087",,0,"1831",,,,,0,0,4107,,"N",,,"74,7849952701",
"DOUBLE SENS","340172","Publique",,5088,4114,"13,39999962",,0,0,0,0,"FILAIRE_5088",,0,"755",,,,,0,0,4113,,"N",,,"13,386959554",
"SENS UNIQUE","340172","Publique",,5089,4111,"18,10000038",,0,0,0,0,"FILAIRE_5089",,0,"1831",,,,,0,0,4115,,"N",,,"18,082846626",
"SENS UNIQUE","340172","Publique",,5090,4115,"13,69999981",,0,0,0,0,"FILAIRE_5090",,0,"1831",,,,,0,0,4113,,"N",,,"13,6856959505",
"DOUBLE SENS","340172","Publique",,5091,4115,"22,70000076",,0,0,0,0,"FILAIRE_5091","Piéton",0,"1205",,,,,0,0,4109,,"N",,,"22,6763385045",
"SENS UNIQUE","340172","Publique",,5092,4116,"54,70000076",,0,0,0,0,"FILAIRE_5092",,0,"564",,,,,0,0,4107,,"N",,,"54,714500398",
"SENS UNIQUE","340172","Publique",,5093,4116,"124,59999847",,0,0,0,0,"FILAIRE_5093","Piéton",0,"932",,,,,0,0,3902,,"N",,,"124,664827978",
"SENS UNIQUE","340172","Publique",,5094,3901,"35,29999924",,0,0,0,0,"FILAIRE_5094",,0,"932",,,,,0,0,4116,,"N",,,"35,3577832079",
"DOUBLE SENS","340172","Publique",,5095,3904,31,,0,0,0,0,"FILAIRE_5095","Piéton",0,"1284",,,,,0,0,4117,,"N",,,"31,0484262976",
"SENS UNIQUE","340172","Publique",,4654,3812,"60,20000076",,0,0,0,0,"FILAIRE_4654",,0,"2024",,,,,0,0,3836,,"N",,,"60,2163397583","vert"
"SENS UNIQUE","340172","Publique",,4655,3811,"156,8999939",,0,0,0,0,"FILAIRE_4655",,0,"1951",,,,,0,0,3837,,"N",,,"156,917428431",
"DOUBLE SENS","340172","Publique",,4656,3791,"210,1000061",,0,0,0,0,"FILAIRE_4656",,0,"520",,,,,0,0,3837,,"N",,,"210,211260688","jaune"
"DOUBLE SENS","340172","Publique",,4657,3838,"34,5",,0,0,0,0,"FILAIRE_4657",,0,"1374",,,,,0,0,3837,,"N",,,"34,5560281644","jaune"
"SENS UNIQUE","340172","Publique",,4658,3838,"75,19999695",,0,0,0,0,"FILAIRE_4658",,0,"1390",,,,,0,0,3829,,"N",,,"75,2569400219","vert"
"DOUBLE SENS","340172","Publique",,4659,3839,"12,19999981",,0,0,0,0,"FILAIRE_4659",,0,"520",,,,,0,0,3838,,"N",,,"12,2127841117","jaune"
"SENS UNIQUE","340172","Publique",,4660,3840,"71,69999695",,0,0,0,0,"FILAIRE_4660",,0,"1634",,,,,0,0,3841,,"N",,,"71,7151457399","vert"
