"ID","AREA,N,19,11","PERIMETER,N,19,11","BATIMENTS_,N,9,0","PATRLIB,C,36","CLEFPATR,C,8","CDCOL,C,1","CDPAT,C,5","CDELEM,C,2","CLASS,C,5","SYMBOLE,N,4,0","Shape_Leng,N,19,11","Shape_Area,N,19,11"
1,"11232,5163061","647,006148601",2,"Midi Libre",,,,,"NP",170,"647,280662762","11242,0022258"
2,"347,989334389","79,6709464808",3,"Ecolothèque",,,,,"BT",104,"79,7043346021","348,281563029"
3,"7826,5289123","480,174670486",4,"Centre Municipal Garosud","00231600","0","02316","00","BC",109,"480,376156891","7833,11695702"
4,"625,296074997","105,497266848",5,"Ecolothèque",,,,,"BT",104,"105,541425672","625,821495882"
5,"327,30138443","75,4498399035",6,"Ecolothèque",,,,,"BT",104,"75,4816502009","327,575978561"
6,"605,583562515","117,647868987",7,"Ecolothèque",,,,,"BT",104,"117,697011401","606,091695766"
7,"822,74632203","144,85238496",8,"Salle Victoire II",,,,,"BT",104,"144,913591847","823,439116713"
8,"2134,02066868","221,032749097",9,"Complexe sportif Albert Batteux","00327700","0","03277","00","BC",109,"221,125999898","2135,81212999"
9,"9734,76680399","389,748967664",10,"Piscine Amphitrite",,,,,"BT",104,"389,911812761","9742,95698964"
10,"16282,4406312","528,429984959",11,"Métro",,,,,"NP",170,"528,651993712","16296,1206719"
11,"1073,71590214","159,853486544",12,"M.U.C",,,,,"NP",170,"159,920030058","1074,61610538"
12,"541,124381227","119,868016306",13,"Unité de Méthanisation",,,,,"NP",170,"119,917795251","541,577099414"
13,"6170,65622198","347,032938282",14,"Unité de Méthanisation",,,,,"NP",170,"347,17772218","6175,80964406"
14,"564,502803271","120,17730945",15,"Unité de Méthanisation",,,,,"NP",170,"120,227051505","564,975595014"
15,"483,753487483","95,0251021774",16,"Unité de Méthanisation",,,,,"NP",170,"95,0649488235","484,156447742"
16,"483,753881165","95,0239002527",17,"Unité de Méthanisation",,,,,"NP",170,"95,0638285735","484,158948225"
17,"482,829571953","94,9755721931",18,"Unité de Méthanisation",,,,,"NP",170,"95,0154278929","483,233177962"
18,"484,830056156","95,0988052194",19,"Unité de Méthanisation",,,,,"NP",170,"95,1388335052","485,236588529"
19,"13920,560256","552,750399673",20,"Unité de Méthanisation",,,,,"NP",170,"552,981959553","13932,1769996"
20,"251,069650059","72,142299534",21,"Centre T.A.M  La jeune Parque","00123600","0","01236","00","BT",104,"72,1723549317","251,278367771"
21,"5171,62688127","511,136975641",22,"Centre T.A.M  La jeune Parque","00123600","0","01236","00","BT",104,"511,348871986","5175,92186275"
22,"253,473487419","74,8549339921",23,"Centre T.A.M  La jeune Parque","00123600","0","01236","00","BT",104,"74,8862929523","253,685304331"
23,"498,618465636","134,838612781",24,"Maison de Quartier JP Caillens","00089800","0","00898","00","BC",109,"134,894882266","499,030777603"
24,"238,076309378","54,7702070535",25,"Maera Usine d'assainissement",,,,,"NP",170,"54,7927915159","238,272698498"
25,"281,613187472","59,5945877364",26,"Maera Usine d'assainissement",,,,,"NP",170,"59,6191563878","281,845482569"
26,"1199,2609217","179,691760898",27,"Parc du Mas Nouguier",,,,,"BC",109,"179,766304179","1200,25602092"
27,"214,101025012","51,9382997537",28,"Maera Usine d'assainissement",,,,,"NP",170,"51,9596957297","214,277462349"
28,"214,696693709","52,010761302",29,"Maera Usine d'assainissement",,,,,"NP",170,"52,0322045972","214,873741467"
29,"238,947181269","64,6273293563",30,"Maera Usine d'assainissement",,,,,"NP",170,"64,6542824621","239,144809069"
30,"2645,44314679","253,74940238",31,"Maera Usine d'assainissement",,,,,"NP",170,"253,853639864","2647,62302408"
31,"1916,31437496","221,113868958",32,"Usine de Tri Demeter","00109400","0","01094","00","BT",104,"221,205267809","1917,89830321"
32,"580,679431219","85,5325948269",33,"Maera Usine d'assainissement",,,,,"NP",170,"85,5678106308","581,157662493"
33,"1778,77272506","171,217515621",34,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"171,288462348","1780,24433049"
34,"567,363015608","84,5514582409",35,"Maera Usine d'assainissement",,,,,"NP",170,"84,5863368397","567,831218114"
35,"542,073012509","82,6412727118",36,"Maera Usine d'assainissement",,,,,"NP",170,"82,6753115003","542,51966533"
36,"1220,86539382","124,025674432",37,"Maera Usine d'assainissement",,,,,"NP",170,"124,076782663","1221,87170882"
37,"581,88474374","85,6229308234",38,"Maera Usine d'assainissement",,,,,"NP",170,"85,6581697486","582,363755336"
38,"3019,03419732","453,31506701",39,"Domaine de Saporta","99999999","0","00000","0","NP",170,"453,502144002","3021,52701785"
39,"65,9681718591","28,83612434",40,"Maera Usine d'assainissement",,,,,"NP",170,"28,847983239","66,0224371602"
40,"1167,26532816","121,269006673",41,"Maera Usine d'assainissement",,,,,"NP",170,"121,318894534","1168,22587842"
41,"319,908831184","75,4408360229",42,"Maera Usine d'assainissement",,,,,"NP",170,"75,4717423383","320,172498812"
42,"8343,80575235","801,482969425",43,"Maera Usine d'assainissement",,,,,"NP",170,"801,813428264","8350,67941676"
43,"2080,44122186","161,905594112",44,"Maera Usine d'assainissement",,,,,"NP",170,"161,972255403","2082,15484794"
44,"1219,82618756","123,969434778",45,"Maera Usine d'assainissement",,,,,"NP",170,"124,020433062","1220,83002581"
45,"2061,00293755","213,086276532",46,"Maera Usine d'assainissement",,,,,"NP",170,"213,174415396","2062,69501089"
46,"70,8047656178","29,8741333515",47,"Maera Usine d'assainissement",,,,,"NP",170,"29,8864206996","70,8630354857"
47,"2168,01293436","165,265161643",48,"Maera Usine d'assainissement",,,,,"NP",170,"165,333049412","2169,7944168"
48,"3891,48709052","331,761197449",49,"M.I.N Marché Gare","99999999",,,,"NP",170,"331,897324693","3894,69093686"
49,"3158,5733312","231,30627413",50,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"231,401114516","3161,17456711"
50,"529,875656289","158,344338077",51,"Ecole maternelle Les Grisettes","00038302","0","00383","02","BC",109,"158,409502854","530,314061758"
51,"5012,59417797","324,762959765",52,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"324,895496825","5016,7232104"
52,"3406,70699062","379,684718072",53,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"379,842211224","3409,5142315"
53,"826,278931252","133,423236547",54,"Hôtel des Ventes","99999999",,,,"BT",104,"133,47769707","826,961203554"
54,"6517,65682777","357,031798645",55,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"357,17970074","6523,02460272"
55,"61,0083281086","34,0974999041",56,"Hôtel des Ventes","99999999",,,,"BT",104,"34,1115883426","61,0584916281"
56,"4523,90446244","292,787598282",57,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"292,908915364","4527,62744513"
57,"1414,48982797","215,150144238",58,"Hôtel des Ventes","00038302","0","00383","02","BT",104,"215,239468341","1415,65361516"
58,"203,414637514","71,6384449075",59,"M.I.N Marché Gare","99999999","7","00227","00","NP",170,"71,6678487469","203,582584814"
59,"4576,22604061","327,527601963",60,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"327,661964294","4579,98855826"
60,"3714,76975629","280,953731918",61,"M.I.N Marché Gare","99999999",,,,"NP",170,"281,068347112","3717,8209728"
61,"3686,06005018","260,933890011",62,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"261,041017479","3689,08385934"
62,"7945,36998691","441,425630197",63,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"441,60497299","7951,89226603"
63,"6443,71215977","510,821957424",64,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"511,030747667","6449,00969088"
64,"1574,72598138","195,632300952",65,"M.I.N Marché Gare","99999999",,,,"NP",170,"195,71246833","1576,01693095"
65,"544,41406226","179,449789338",66,"M.I.N Marché Gare","99999999",,,,"NP",170,"179,523424289","544,860690228"
66,"2530,66363445","224,07455995",67,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"224,16620145","2532,73761355"
67,"10811,9035966","706,658000674",68,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"706,949792746","10820,7794659"
68,"9538,60989309","428,173497369",69,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"428,348787715","9546,43253371"
69,"827,120656258","161,62184312",70,"Ecole élémentaire Ronsard","00043002","0","00430","02","BC",109,"161,687940655","827,797621677"
70,"834,505918666","126,325381568",71,"Hypermarché","99999999",,,,"NP",170,"126,376723326","835,189974331"
71,"874,73009375","203,639982912",72,"Ecole maternelle Aliénor d'Aquitaine","00043003","0","00430","03","BC",109,"203,723150295","875,447967626"
72,"17163,9762536","753,101014131",73,"Hypermarché","99999999","0","00000","0","NP",170,"753,410414944","17178,0563454"
73,"977,103606131","123,415282415",74,"Poste de Police Municipale",,,,,"BC",109,"123,465571345","977,904664493"
74,"66,8814812072","34,0777022417",75,"Domaine de la Providence",,,,,"CI",0,"34,0916546214","66,9367251891"
75,"1367,68023169","293,535035527",76,"M.I.N Marché Gare","99999999",,,,"NP",170,"293,655413833","1368,80426222"
76,"507,481412698","136,499336292",77,"Domaine de la Providence",,,,,"BT",104,"136,554863232","507,894748489"
77,"249,791031227","71,1929908809",78,"Domaine de la Providence",,,,,"BT",104,"71,2218255538","249,99585769"
78,"1168,49804697","179,748331014",79,"Centre EDF-GDF","99999999","0","00000","0","NP",170,"179,821949683","1169,45444112"
79,"4502,27128071","403,317464709",80,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"403,482744103","4505,96406765"
80,"2968,78614379","392,794740647",81,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"392,955314383","2971,21595963"
81,"538,781893692","181,233867499",82,"Maison de Quartier Pauline Lafont","00144600","0","01446","00","BC",109,"181,308618828","539,223195152"
82,"203,189452996","81,1582318908",83,"Maison de Quartier Pauline Lafont",,,,,"BC",109,"81,1919588965","203,35527547"
83,"5465,84426236","394,437821657",84,"M.I.N Marché Gare","99999999",,,,"NP",170,"394,598446849","5470,31509401"
84,"1347,7414409","152,786216131",85,"Crèche Joséphine Baker",,,,," BC",109,"152,848307248","1348,84232837"
85,"1031,58403431","136,145182269",86,"Gymnase Alain Colas","00046701","0","00467","01","BT",104,"136,200689992","1032,42689794"
86,"409,124715695","81,0003248939",87,"Collège Croix d'Argent","70011000","7","00110","00","CI",0,"81,0334447517","409,459073286"
87,"4189,19571841","329,154324285",88,"M.I.N Marché Gare","99999999",,,,"NP",170,"329,287450935","4192,61650696"
88,"351,811140747","177,564371884",89,"Médiathèque Federico Garcia Lorca","70244200","7","02442","00","BT",104,"177,636033282","352,098330481"
89,"560,721134615","177,372647059",90,"Médiathèque Federico Garcia Lorca","70244200","7","02442","00","BT",104,"177,444288314","561,177487779"
90,"4497,75204688","500,649298821",91,"Collège Croix d'Argent","70011000","7","00110","00","BT",104,"500,853404078","4501,42698466"
91,"3077,65511221","301,742156224",92,"Médiathèque Federico Garcia Lorca","70244200","7","02442","00","BT",104,"301,863776755","3080,16518088"
92,"4867,30984064","287,849888211",93,"Ecole élémentaire Esope","70017800","7","00178","00","BC",109,"287,967263878","4871,2881639"
93,"7791,2404424","875,261595869",94,"M.I.N Marché Gare","99999999","0","00000","0","NP",170,"875,618987852","7797,60374601"
94,"2306,96471895","248,309253509",95,"Centre Inter urbain des Telecom","99999999","0","00000","0","NP",170,"248,410642461","2308,84640707"
95,"4019,00258358","273,734457625",96,"E.H.P.A.D Françoise Gauffier","70017800","7","00178","00","BC",109,"273,846484782","4022,28838919"
96,"15,4072000096","16,7346501799",97,"Chai Molière","00010100","0","00101","00","BC",109,"16,741478581","15,419618553"
97,"55,1129250134","31,5297760219",98,"Chai Molière","00010100","0","00101","00","BC",109,"31,5429084357","55,1585189037"
98,"764,379856371","208,664317812",99,"Chai Molière","00010100","0","00101","00","BC",109,"208,749674566","765,001609347"
99,"592,240946629","128,969850608",100,"Terrain de foot Claude Béal","00018303","0","00183","03","BC",109,"129,021794776","592,721595215"
100,"1646,60564384","283,673072283",101,,"99999999","0","00000","0","NP",170,"283,78924168","1647,94771059"
101,"138,221549948","83,1838836147",102,"Eglise Saint Martin","88888888","0","00000","0","CE",0,"83,2179091138","138,33307388"
102,"684,735225003","172,317979167",103,"Ecole maternelle Jean Cocteau","00041501","0","00415","01","BC",109,"172,388153882","685,291571805"
103,"162,347646865","60,5684333872",104,"Ecole élémentaire Diderot","00041601","0","00416","01","BC",109,"60,5929434314","162,479268183"
104,"1346,65202813","263,625944322",105,"Eglise Saint Martin","99999999",,,,"BT",104,"263,733337398","1347,74882214"
105,"441,941721799","121,720500525",106,"Ecole élémentaire Diderot","00041401","0","00414","01","BC",109,"121,769654743","442,302341271"
106,"1337,44984684","155,66544551",107,"Salle de sports Henri Ferrari","00018400","0","00184","00","BC",109,"155,728658893","1338,53701936"
107,"536,383246829","97,3954817741",108,"Ecole maternelle Bertie Albrecht","00038601","0","00386","01","BC",109,"97,4348426967","536,819075701"
108,"503,931531096","91,7008863285",109,"Gymnase Henri Ferrari","00106600","0","01066","00","BC",109,"91,7383442139","504,341880449"
109,"564,211749886","95,2163219836",110,"Poste de Police Municipale","00013200","0","00132","00","BC",109,"95,2549826872","564,670506955"
110,"390,761375011","79,0891653857",111,"Club de loisirs Lemasson",,,,,"BC",109,"79,1212607936","391,078712094"
111,"1013,84561565","170,348366987",112,"Ecole élémentaire Garibaldi","00038502","0","00385","02","BC",109,"170,416761007","1014,67096123"
112,"9524,12745002","390,426745868",113,"Stade Yves du Manoir",,,,,"CI",73,"390,585258497","9531,88031124"
113,"2830,09264705","315,927940771",114,"E.H.P.A.D Simone Gillet-Demangel","70017800","7","00178","00","BC",109,"316,056058894","2832,39285981"
114,"262,995018753","81,227279918",115,"Ecole élémentaire Jean Macé","00034501","0","00346","01","BC",109,"81,2600472044","263,208381515"
115,"313,045659246","100,619187373",116,"Ecole élémentaire Jean Macé","99999999",,,,"BC",109,"100,65973184","313,300142056"
116,"12183,5437796","981,302837394",117,"Stade Yves du Manoir",,,,,"BT",104,"981,701206449","12193,4574706"
117,"254,075831349","75,1603419705",118,"Ecole maternelle Paul Eluard","00034601","0","00346","01","BC",109,"75,1906787002","254,281134984"
118,"815,430434276","196,631395531",119,"M.P.T. Michel Colucci","00010200","0","00102","00","BC",109,"196,7114631","816,094340197"
119,"2930,53091871","262,309920647",120,,"99999999",,,,"CI",0,"262,416341736","2932,91302116"
120,"5208,28254678","810,964884599",121,,"99999999",,,,"NP",170,"811,295197835","5212,51992481"
121,"724,05547182","129,183861696",122,"Ecole maternelle Marcel Pagnol","00038203","0","00382","03","BC",109,"129,236473898","724,643276261"
122,"993,737804932","145,595500309",123,,"00112100","0","01121","00","NP",170,"145,654793416","994,543428717"
123,"292,066684263","81,8765984656",124,"Club de loisirs Jacqueline Maillan","70018600","7","00186","00","BC",109,"81,909446201","292,303591372"
124,"562,604053164","118,697588269",125,"Crèche Thérèse Sentis","00021401","0","00214","01","BC",109,"118,745831773","563,058141623"
125,"85,5538750294","62,1407460885",126,"Eglise Saint Jacques","88888888","0","00000","0","CE",0,"62,1660409453","85,6228798685"
126,"477,7224376","179,23040682",127,"Eglise Saint Jacques","99999999","0","00000","0","BT",104,"179,302707563","478,108343143"
127,"53,931074937","43,7744506259",128,"Halte-garderie L'Oustal dou Caganis","00070302","0","00703","02","BC",109,"43,791789069","53,9744800108"
128,"518,42934696","103,262402813",129,"Ecole élémentaire Georges Simenon","00035101","0","00351","01","BC",109,"103,304349785","518,847899783"
129,"127,350290621","52,4601888577",130,"Halte-garderie L'Oustal dou Caganis","99999999","0","02311","00","BC",109,"52,4814174455","127,452614657"
130,"680,815031244","161,062684851",131,"Ecole maternelle Robert Surcouf","00035001","0","00350","01","BC",109,"161,127634247","681,364504621"
131,"443,455222684","97,928488664",132,"Poste - Mas Drevon","70022600","7","00226","00","NP",170,"97,9679035798","443,813539738"
132,"527,682690611","96,9314273061",133,"Ecole élémentaire Georges Simenon","00035101","0","00351","01","BC",109,"96,9708558643","528,109291771"
133,"1248,454325","264,375980156",134,"Ecole élémentaire Voltaire","00043401","0","00434","01","BC",109,"264,483763733","1249,4644592"
134,"1316,28880863","183,638105627",135,"M.P.T. l'Escoutaïre","00070300","0","00703","00","BC",109,"183,712239027","1317,35233567"
135,"469,577559553","109,358554269",136,"Ecole élémentaire Voltaire","00043501","0","00435","01","BC",109,"109,402852624","469,956583374"
136,"1484,47555633","204,495523404",137,"Collège Marcel Pagnol","70010400","7","00104","00","BT",104,"204,577999213","1485,67796027"
137,"1452,16954059","153,595275815",138,"Gymnase Georges Busnel","00231100","0","02311","00","BC",109,"153,657290837","1453,33947664"
138,"1410,49955317","184,075788015",139,"Ecole maternelle Hélène Boucher","00042502","0","00425","02","BC",109,"184,150010511","1411,64148681"
139,"273,673643857","90,7699882588",140,"Ecole élémentaire Alain Savary","00042503","0","00425","03","BC",109,"90,8063861611","273,895396664"
140,"964,932975003","124,545996457",141,"Boulodrome Bernard Gasset",,,,,"BC",109,"124,596328542","965,714061685"
141,"851,193818724","143,485929015",142,"Ecole maternelle Hélène Boucher","00042503","0","00425","03","BC",109,"143,544175548","851,882471744"
142,"903,004506222","132,672619849",143,"Médiathèque Victor Hugo","70133000","7","01330","00","BT",104,"132,726149407","903,733679637"
143,"259,950590606","65,2714572873",144,"M.P.T. Boris Vian","99999999",,,,"BC",109,"65,2977516851","260,16066739"
144,"1160,03227819","204,410769782",145,"Ecole maternelle Hélène Boucher","00077600","0","00776","00","BC",109,"204,493590007","1160,96954194"
145,"339,898559333","82,3849821841",146,"Ecole maternelle Hélène Boucher","00189500","0","01895","00","BC",109,"82,4179959083","340,174317968"
146,"254,457328062","88,0551450093",147,"M.P.T. Boris Vian","99999999","0","00000","0","BC",109,"88,0904350726","254,661866442"
147,"307,553062578","70,3329004117",148,"M.P.T. Albert Camus","00067800","0","00678","00","BC",109,"70,3613037126","307,801353257"
148,"263,664837448","87,0521636232",149,"M.P.T. Boris Vian","00052400","0","00524","00","BC",109,"87,08729443","263,876682974"
149,"94,5135593112","47,115875021",150,"Crèche Blanche Neige","00067800","0","00678","00","BC",109,"47,1350715931","94,5898850926"
150,"257,653987401","66,6506779331",151,"Collège des Aiguerelles","00052400","0","00524","00","BT",104,"66,6776373021","257,860968133"
151,"601,26867812","125,791603742",152,"Ecole élémentaire Charles Dickens","00025302","0","00253","02","CI",0,"125,842583839","601,753482389"
152,"1124,31973747","148,162711069",153,"Gymnase Roger Couderc","00014700","0","00147","00","BC",109,"148,22248618","1125,22740059"
153,"2067,32746258","397,166912665",154,"Ecole élémentaire Charles Dickens","00025302","0","00253","02","BC",109,"397,327245909","2068,99079205"
154,"65,4183312675","32,3632685888",155,"Maison de Quartier St Exupery","88888888","0","00000","0","CI",0,"32,3763935504","65,4714013722"
155,"348,130775035","144,907148842",156,"Maison de Quartier St Exupery","00053100","0","00531","00","BC",109,"144,96566607","348,412769957"
156,"211,675943656","58,6835422162",157,"Salle de sports Cité Mion","00072000","0","00720","00","BT",104,"58,7071953877","211,846410529"
157,"180,249524947","54,9269723894",158,"Collège Gérard Philipe","88888888","0","00000","0","CI",0,"54,9490838821","180,39396985"
158,"2487,62711253","304,448733299",159,"Collège des Aiguerelles","70011400","7","00114","00","BT",104,"304,571030664","2489,63052456"
159,"373,064981283","84,8404641971",160,"Chateau Bon","99999999","0","00000","0","NP",170,"84,8747574141","373,365934546"
160,"619,132940694","115,952141343",161,"Ecole maternelle Anne Frank","00025202","0","00252","02","BC",109,"115,998600987","619,631064462"
161,"2912,34708146","337,077320841",162,"Collège Gérard Philipe","70010800","7","00108","00","BT",104,"337,213122318","2914,68986833"
162,"311,439453101","82,9770880877",163,"Chateau Bon","99999999","0","00000","0","NP",170,"83,0108289467","311,68894371"
163,"749,15443124","131,376116576",164,"Chateau Bon","99999999","0","00000","0","NP",170,"131,429260993","749,759157789"
164,"755,778184466","127,387050171",165,"élem J Brel","00029401","0","00294","01","BC",109,"127,43839028","756,385938767"
165,"761,859015597","163,811503987",166,"Ecole maternelle Simone Signoret","00029401","0","00294","01","BC",109,"163,877957054","762,473068357"
166,"197,863281222","57,8281495269",167,"Ecole élémentaire Jacques Brel","00029401","0","00294","01","BC",109,"57,8516109992","198,023182029"
167,"762,636406206","160,746735168",168,"mat S Signoret","00029602","0","00296","02","BC",109,"160,810613999","763,248997031"
168,"793,403840442","159,682288511",169,"Chateau Bon","99999999","0","00000","0","NP",170,"159,747132708","794,044185594"
169,"235,172306265","61,8094146508",170,"Ecole Mat Desborde-Valmore","00030601","0","00306","01","BC",109,"61,8343553912","235,362304547"
170,"582,153140578","103,843926532",171,"Centre Bourneville","99999999",,,,"NP",170,"103,885993611","582,622785017"
171,"4589,79854784","282,916432229",172,"Hotel de Ville",,,,,"BC",109,"287,830210791","4718,93934283"
172,"2376,01081271","260,540971847",173,"Ecole élémentaire Winston Churchill","00030402","0","00304","02","BC",109,"260,645103608","2377,92271332"
173,"235,892169946","88,4962460765",174,"Centre Bourneville","99999999",,,,"NP",170,"88,5323053189","236,08136187"
174,"2689,40768114","259,856288095",175,"Cuisine centrale","00021600","0","00216","00","BC",109,"259,959606271","2691,56833"
175,"860,871468675","207,085510525",176,"Centre Bourneville","99999999","0","00000","0","NP",170,"207,168737537","861,564952009"
176,"272,201718713","68,4825211534",177,"Centre Bourneville","99999999",,,,"NP",170,"68,5099401392","272,420395113"
177,"727,376883145","114,183761178",178,"Centre Bourneville","99999999","0","00000","0","NP",170,"114,229994141","727,962472511"
178,"164,373709427","68,1545848393",179,"Centre Bourneville","99999999","0","00000","0","NP",170,"68,1823251404","164,505259732"
179,"1298,16653758","155,797651283",180,"Gymnase Marcel Cerdan","00048900","0","00489","00","BC",109,"155,860271259","1299,20855038"
180,"30073,7420199","946,010657657",181,"Lycée Mendes France",,,,,"BT",104,"946,38959909","30097,841445"
181,"121,586162531","86,1236075572",182,"Eglise ST Cléophas","88888888","0","00000","0","CE",0,"86,1581484341","121,684081511"
182,"217,554392186","52,3222355257",183,"Centre Bourneville","99999999",,,,"CI",0,"52,3431891922","217,728788881"
183,"405,138129691","140,845083072",184,"Centre Bourneville","99999999","0","00000","0","NP",170,"140,901534574","405,463435438"
184,"1070,65093334","289,940503491",185,"Eglise ST Cléophas","99999999","0","00000","0","BT",104,"290,056007112","1071,50897629"
185,"727,917715557","117,69919407",186,"Poste - Estanove","70022100","7","00221","00","NP",170,"117,74627081","728,49908998"
186,"787,70479371","184,859027646",187,"Centre Bourneville","99999999",,,,"NP",170,"184,933212857","788,337870154"
187,"783,064456293","184,165553438",188,"Centre Bourneville","99999999","0","00000","0","NP",170,"184,239363203","783,69313433"
188,"8601,99983439","376,681471224",189,"Gymnase Françoise Spinosi",,,,,"BC",109,"376,832395303","8608,87536324"
189,"79,6243687479","35,7628008429",190,"EAI","99999999",,,,"BT",104,"35,7769883568","79,6875870054"
190,"38,3152875294","25,3942807032",191,"EAI","99999999",,,,"BT",104,"25,4043118744","38,3455168484"
191,"204,213646833","61,2645667643",192,"EAI","99999999",,,,"BT",104,"61,2892287883","204,377201973"
192,"1107,11263433","174,526500297",193,"Centre Bourneville","99999999","0","00000","0","NP",170,"174,597076629","1107,99953607"
193,"1101,32140323","135,651344727",194,"Ecole maternelle Lily Boulanger","00040101","0","00401","01","BC",109,"135,705648632","1102,20409382"
194,"159,616681266","59,1260317861",195,"Groupe Médico Social Robert Lafont","99999999",,,,"NP",170,"59,1498455488","159,744913834"
195,"623,934574985","126,732488607",196,"Groupe Médico Social Robert Lafont","99999999",,,,"NP",170,"126,783439559","624,436578538"
196,"295,864215558","81,738057004",197,"EAI","99999999","0","00000","0","BT",104,"81,7704812572","296,100467828"
197,"955,014109442","209,257227213",198,"Ecole maternelle Alphonse Daudet","00037905","0","00379","05","BC",109,"209,340224423","955,780278111"
198,"196,241528122","60,9016990875",199,"Centre Bourneville","99999999","0","00000","0","NP",170,"60,9260822384","196,398493083"
199,"655,850962573","135,398030395",200,"Centre Bourneville","99999999",,,,"NP",170,"135,452349603","656,376192721"
200,"20,0679749936","17,9289994713",201,"EAI","99999999",,,,"BT",104,"17,936095872","20,0838629658"
201,"575,132856353","144,292284011",202,"Centre Bourneville","99999999","0","00000","0","NP",170,"144,349874248","575,59239829"
202,"353,092178164","90,6753094713",203,"Ecole maternelle Alphonse Daudet","00038001","0","00380","01","BC",109,"90,7112144169","353,375247266"
203,"86,6654656484","38,2752507743",204,"EAI","99999999","0","00000","0","BT",104,"38,290714471","86,7354533285"
204,"71,2245094112","40,4097895256",205,"EAI","99999999","0","00000","0","BT",104,"40,4257569963","71,2815175196"
205,"1306,28362204","165,185672589",206,"EAI","99999999","0","00000","0","BT",104,"165,251134015","1307,3243585"
206,"1391,91349065","156,614173991",207,"Ecole élémentaire Victor Schoelcher","00040001","0","00400","01","BC",109,"156,677077917","1393,02983339"
207,"354,344509429","80,324359398",208,"Groupe Médico Social Robert Lafont","99999999",,,,"NP",170,"80,3564035117","354,628111099"
208,"148,145721846","71,4336122986",209,"Centre Observation et Psychotérapie","99999999",,,,"NP",170,"71,4621013835","148,264566328"
209,"147,498174974","55,0339941442",210,"Groupe Médico Social Robert Lafont","99999999",,,,"NP",170,"55,0562030438","147,616394147"
210,"655,002231182","183,807811688",211,"Centre Observation et Psychotérapie","99999999","0","00000","0","NP",170,"183,881408477","655,528294442"
211,"2169,34601883","302,531556944",212,"EAI","99999999","0","00000","0","BT",104,"302,652497623","2171,08257252"
212,"167,388187433","55,0410481711",213,"Groupe Médico Social Robert Lafont","99999999",,,,"NP",170,"55,0632771772","167,522940544"
213,"680,733231276","117,536712683",214,"EAI","99999999","0","00000","0","BT",104,"117,583313309","681,277243015"
214,"354,446449939","80,3945876939",215,"Groupe Médico Social Robert Lafont","99999999",,,,"NP",170,"80,4267194339","354,730278622"
215,"544,033087429","143,050727111",216,"EAI","99999999","0","00000","0","BT",104,"143,108473652","544,468315834"
216,"300,718803177","83,0684881575",217,"Centre Observation et Psychotérapie","99999999","0","00000","0","NP",170,"83,1018362473","300,959447771"
217,"150,812168654","55,651377317",218,"Groupe Médico Social Robert Lafont","99999999",,,,"NP",170,"55,6735605024","150,932455531"
218,"379,025778098","78,1551553209",219,"Groupe Médico Social Robert Lafont","99999999",,,,"CI",0,"78,1862941326","379,328111166"
219,"1209,09257506","150,331455159",220,"EAI","99999999",,,,"BT",104,"150,391349108","1210,06200037"
220,"164,667490529","54,3648766227",221,"Centre Observation et Psychotérapie","99999999",,,,"NP",170,"54,3866978944","164,800437248"
221,"943,592021729","223,627333494",222,"Groupe Médico Social Robert Lafont","99999999",,,,"NP",170,"223,716609595","944,347057297"
222,"291,871965667","82,5533013742",223,"Centre Observation et Psychotérapie","99999999","0","00000","0","NP",170,"82,5865210027","292,105624257"
223,"613,431912472","132,223162949",224,"Centre Observation et Psychotérapie","99999999","0","00000","0","NP",170,"132,275626488","613,921999566"
224,"326,974596734","90,0126874543",225,"EAI","99999999","0","00000","0","BT",104,"90,0490273799","327,236758224"
225,"667,202299999","156,632499578",226,"Mairie annexe La Chamberte","00085300","0","00853","00","BC",109,"156,69543436","667,734716702"
226,"1764,84365011","217,105243901",227,"EAI","99999999","0","00000","0","BT",104,"217,192470562","1766,2561578"
227,"650,274549754","114,984551797",228,"EAI","99999999",,,,"BT",104,"115,030196601","650,793412275"
228,"447,287756274","99,8869374529",229,"Château de la Mogère","70008200","7","00082","00","NP",170,"99,9267316634","447,644069202"
229,"1064,69608744","185,845198405",230,"M.P.T Marcel Pagnol","00056400","0","00564","00","BC",109,"185,919655054","1065,54867284"
230,"249,640368699","73,6555595355",231,"Club de loisirs Laure Moulin","70018500","7","00185","00","BC",109,"73,6848745662","249,840546781"
231,"91,653675014","41,2944872992",232,"EAI","99999999",,,,"BT",104,"41,3110535411","91,7272285282"
